key,year,identifier,paper_count,ew
National Survey Data,2012,appeared,2,5.39435404353598
National Survey Data,2013,appeared,2,5.696057951218973
National Survey Data,2014,appeared,2,5.958706458001044
National Survey Data,2015,appeared,2,6.187355263529061
National Survey Data,2016,appeared,2,6.386405609978462
National Survey Data,2017,appeared,2,6.559689001204277
National Survey Data,2018,appeared,2,6.710540955045773
National Survey Data,2019,appeared,2,6.841865208436809
National Survey Data,2020,appeared,2,6.956189611200817
National Survey Data,2021,appeared,2,7.055714784425518
National Survey Data,2022,appeared,2,7.142356480038426
National Survey Data,2023,appeared,2,7.217782456959174
National Survey Data,2024,appeared,2,7.283444583654692
National Survey Data,2025,appeared,2,7.340606785036696
Natural/Experimental Data,1976,filled,0,0.0
Natural/Experimental Data,1977,filled,0,0.0
Natural/Experimental Data,1978,filled,0,0.0
Natural/Experimental Data,1979,filled,0,0.0
Natural/Experimental Data,1980,filled,0,0.0
Natural/Experimental Data,1981,filled,0,0.0
Natural/Experimental Data,1982,filled,0,0.0
Natural/Experimental Data,1983,filled,0,0.0
Natural/Experimental Data,1984,filled,0,0.0
Natural/Experimental Data,1985,filled,0,0.0
Natural/Experimental Data,1986,filled,0,0.0
Natural/Experimental Data,1987,filled,0,0.0
Natural/Experimental Data,1988,filled,0,0.0
Natural/Experimental Data,1989,filled,0,0.0
Natural/Experimental Data,1990,filled,0,0.0
Natural/Experimental Data,1991,filled,0,0.0
Natural/Experimental Data,1992,filled,0,0.0
Natural/Experimental Data,1993,filled,0,0.0
Natural/Experimental Data,1994,filled,0,0.0
Natural/Experimental Data,1995,filled,0,0.0
Natural/Experimental Data,1996,filled,0,0.0
Natural/Experimental Data,1997,filled,0,0.0
Natural/Experimental Data,1998,filled,0,0.0
Natural/Experimental Data,1999,filled,0,0.0
Natural/Experimental Data,2000,filled,0,0.0
Natural/Experimental Data,2001,filled,0,0.0
Natural/Experimental Data,2002,filled,0,0.0
Natural/Experimental Data,2003,filled,0,0.0
Natural/Experimental Data,2004,filled,0,0.0
Natural/Experimental Data,2005,filled,0,0.0
Natural/Experimental Data,2006,filled,0,0.0
Natural/Experimental Data,2007,filled,0,0.0
Natural/Experimental Data,2008,filled,0,0.0
Natural/Experimental Data,2009,filled,0,0.0
Natural/Experimental Data,2010,filled,0,0.0
Natural/Experimental Data,2011,filled,0,0.0
Natural/Experimental Data,2012,filled,0,0.0
Natural/Experimental Data,2013,filled,0,0.0
Natural/Experimental Data,2014,appeared,1,1.0
Natural/Experimental Data,2015,filled,0,0.8705505632961241
Natural/Experimental Data,2016,filled,0,0.757858283255199
Natural/Experimental Data,2017,appeared,1,1.659753955386447
Natural/Experimental Data,2018,appeared,1,2.4448997407946416
Natural/Experimental Data,2019,appeared,1,3.128408846551323
Natural/Experimental Data,2020,filled,0,2.7234380835858323
Natural/Experimental Data,2021,appeared,1,3.3708905577677633
Natural/Experimental Data,2022,appeared,1,3.9345306738743124
Natural/Experimental Data,2023,filled,0,3.4252078944471616
Natural/Experimental Data,2024,appeared,1,3.981816661917308
Natural/Experimental Data,2025,filled,0,3.466372737974005
No dataset,1976,filled,0,0.0
No dataset,1977,filled,0,0.0
No dataset,1978,filled,0,0.0
No dataset,1979,appeared,2,1.0
No dataset,1980,appeared,2,1.8705505632961241
No dataset,1981,filled,0,1.6284088465513231
No dataset,1982,filled,0,1.417612238641646
No dataset,1983,filled,0,1.2341031328849645
No dataset,1984,filled,0,1.0743491774985174
No dataset,1985,filled,0,0.935275281648062
No dataset,1986,filled,0,0.8142044232756614
No dataset,1987,filled,0,0.7088061193208229
No dataset,1988,filled,0,0.6170515664424822
No dataset,1989,filled,0,0.5371745887492586
No dataset,1990,filled,0,0.4676376408240309
No dataset,1991,filled,0,0.40710221163783067
No dataset,1992,filled,0,0.3544030596604114
No dataset,1993,filled,0,0.308525783221241
No dataset,1994,filled,0,0.26858729437462925
No dataset,1995,appeared,2,1.2338188204120155
No dataset,1996,appeared,2,2.0741016691150396
No dataset,1997,appeared,2,2.805610376381529
No dataset,1998,appeared,2,3.4424256935483912
No dataset,1999,filled,0,2.996805626623603
No dataset,2000,appeared,2,3.608870826346172
No dataset,2001,filled,0,3.141704530738609
No dataset,2002,appeared,2,3.7350126489444815
No dataset,2003,appeared,2,4.251517365456767
No dataset,2004,appeared,2,4.701160837361642
No dataset,2005,appeared,2,5.092598215110856
No dataset,2006,appeared,2,5.433364244805592
No dataset,2007,appeared,2,5.730018303908528
No dataset,2008,appeared,2,5.988270662164671
No dataset,2009,appeared,2,6.213092398117108
No dataset,2010,appeared,2,6.408811086991715
No dataset,2011,appeared,2,6.579194101839083
No dataset,2012,appeared,2,6.727521131390551
No dataset,2013,appeared,2,6.856647310518623
No dataset,2014,appeared,2,6.9690581784948415
No dataset,2015,appeared,2,7.066917522932145
No dataset,2016,appeared,2,7.152109030355829
No dataset,2017,appeared,2,7.226272545131564
No dataset,2018,appeared,2,7.2908356346956
No dataset,2019,appeared,2,7.347041068683708
No dataset,2020,appeared,2,7.39597074090236
No dataset,2021,appeared,2,7.438566494614202
No dataset,2022,appeared,2,7.475648252002069
No dataset,2023,appeared,2,7.507929796784087
No dataset,2024,appeared,2,7.536032513778141
No dataset,2025,appeared,2,7.560497349887467
Non‐parametric Approaches,1976,filled,0,0.0
Non‐parametric Approaches,1977,filled,0,0.0
Non‐parametric Approaches,1978,filled,0,0.0
Non‐parametric Approaches,1979,filled,0,0.0
Non‐parametric Approaches,1980,filled,0,0.0
Non‐parametric Approaches,1981,filled,0,0.0
Non‐parametric Approaches,1982,filled,0,0.0
Non‐parametric Approaches,1983,filled,0,0.0
Non‐parametric Approaches,1984,filled,0,0.0
Non‐parametric Approaches,1985,filled,0,0.0
Non‐parametric Approaches,1986,filled,0,0.0
Non‐parametric Approaches,1987,filled,0,0.0
Non‐parametric Approaches,1988,filled,0,0.0
Non‐parametric Approaches,1989,filled,0,0.0
Non‐parametric Approaches,1990,filled,0,0.0
Non‐parametric Approaches,1991,filled,0,0.0
Non‐parametric Approaches,1992,filled,0,0.0
Non‐parametric Approaches,1993,filled,0,0.0
Non‐parametric Approaches,1994,filled,0,0.0
Non‐parametric Approaches,1995,filled,0,0.0
Non‐parametric Approaches,1996,filled,0,0.0
Non‐parametric Approaches,1997,filled,0,0.0
Non‐parametric Approaches,1998,filled,0,0.0
Non‐parametric Approaches,1999,filled,0,0.0
Non‐parametric Approaches,2000,filled,0,0.0
Non‐parametric Approaches,2001,filled,0,0.0
Non‐parametric Approaches,2002,appeared,1,1.0
Non‐parametric Approaches,2003,filled,0,0.8705505632961241
Non‐parametric Approaches,2004,filled,0,0.757858283255199
Non‐parametric Approaches,2005,filled,0,0.6597539553864471
Non‐parametric Approaches,2006,filled,0,0.5743491774985174
Non‐parametric Approaches,2007,filled,0,0.49999999999999994
Non‐parametric Approaches,2008,filled,0,0.435275281648062
Non‐parametric Approaches,2009,filled,0,0.37892914162759944
Non‐parametric Approaches,2010,appeared,1,1.3298769776932235
Non‐parametric Approaches,2011,filled,0,1.1577251520453828
Non‐parametric Approaches,2012,filled,0,1.007858283255199
Non‐parametric Approaches,2013,filled,0,0.8773915962104781
Non‐parametric Approaches,2014,appeared,1,1.7638137483123173
Non‐parametric Approaches,2015,appeared,1,2.535489052142736
Non‐parametric Approaches,2016,filled,0,2.207271422574015
Non‐parametric Approaches,2017,appeared,1,2.921541380269246
Non‐parametric Approaches,2018,filled,0,2.543349494286328
Non‐parametric Approaches,2019,appeared,1,3.2141143349098753
Non‐parametric Approaches,2020,appeared,1,3.7980490447539395
Non‐parametric Approaches,2021,appeared,1,4.306393735336848
Non‐parametric Approaches,2022,filled,0,3.748933492072393
Non‐parametric Approaches,2023,filled,0,3.2636361632833277
Non‐parametric Approaches,2024,filled,0,2.841160300339902
Non‐parametric Approaches,2025,filled,0,2.473373699875487
Opportunity Atlas,1976,filled,0,0.0
Opportunity Atlas,1977,filled,0,0.0
Opportunity Atlas,1978,filled,0,0.0
Opportunity Atlas,1979,filled,0,0.0
Opportunity Atlas,1980,filled,0,0.0
Opportunity Atlas,1981,filled,0,0.0
Opportunity Atlas,1982,filled,0,0.0
Opportunity Atlas,1983,filled,0,0.0
Opportunity Atlas,1984,filled,0,0.0
Opportunity Atlas,1985,filled,0,0.0
Opportunity Atlas,1986,filled,0,0.0
Opportunity Atlas,1987,filled,0,0.0
Opportunity Atlas,1988,filled,0,0.0
Opportunity Atlas,1989,filled,0,0.0
Opportunity Atlas,1990,filled,0,0.0
Opportunity Atlas,1991,filled,0,0.0
Opportunity Atlas,1992,filled,0,0.0
Opportunity Atlas,1993,filled,0,0.0
Opportunity Atlas,1994,filled,0,0.0
Opportunity Atlas,1995,filled,0,0.0
Opportunity Atlas,1996,filled,0,0.0
Opportunity Atlas,1997,filled,0,0.0
Opportunity Atlas,1998,filled,0,0.0
Opportunity Atlas,1999,filled,0,0.0
Opportunity Atlas,2000,filled,0,0.0
Opportunity Atlas,2001,filled,0,0.0
Opportunity Atlas,2002,filled,0,0.0
Opportunity Atlas,2003,filled,0,0.0
Opportunity Atlas,2004,filled,0,0.0
Opportunity Atlas,2005,filled,0,0.0
Opportunity Atlas,2006,filled,0,0.0
Opportunity Atlas,2007,filled,0,0.0
Opportunity Atlas,2008,filled,0,0.0
Opportunity Atlas,2009,filled,0,0.0
Opportunity Atlas,2010,filled,0,0.0
Opportunity Atlas,2011,filled,0,0.0
Opportunity Atlas,2012,filled,0,0.0
Opportunity Atlas,2013,filled,0,0.0
Opportunity Atlas,2014,appeared,1,1.0
Opportunity Atlas,2015,filled,0,0.8705505632961241
Opportunity Atlas,2016,filled,0,0.757858283255199
Opportunity Atlas,2017,filled,0,0.6597539553864471
Opportunity Atlas,2018,filled,0,0.5743491774985174
Opportunity Atlas,2019,filled,0,0.49999999999999994
Opportunity Atlas,2020,appeared,1,1.435275281648062
Opportunity Atlas,2021,appeared,1,2.249479704923724
Opportunity Atlas,2022,filled,0,1.958285824244547
Opportunity Atlas,2023,appeared,1,2.704786827390905
Opportunity Atlas,2024,appeared,1,3.3546536961810887
Opportunity Atlas,2025,filled,0,2.9203956648738716
Others_DataType,1976,filled,0,0.0
Others_DataType,1977,filled,0,0.0
Others_DataType,1978,filled,0,0.0
Others_DataType,1979,filled,0,0.0
Others_DataType,1980,filled,0,0.0
Others_DataType,1981,filled,0,0.0
Others_DataType,1982,filled,0,0.0
Others_DataType,1983,filled,0,0.0
Others_DataType,1984,filled,0,0.0
Others_DataType,1985,filled,0,0.0
Others_DataType,1986,appeared,1,1.0
Others_DataType,1987,filled,0,0.8705505632961241
Others_DataType,1988,filled,0,0.757858283255199
Others_DataType,1989,filled,0,0.6597539553864471
Others_DataType,1990,filled,0,0.5743491774985174
Others_DataType,1991,filled,0,0.49999999999999994
Others_DataType,1992,filled,0,0.435275281648062
Others_DataType,1993,filled,0,0.37892914162759944
Others_DataType,1994,filled,0,0.3298769776932235
Others_DataType,1995,filled,0,0.28717458874925866
Others_DataType,1996,filled,0,0.24999999999999992
Others_DataType,1997,filled,0,0.21763764082403095
Others_DataType,1998,filled,0,0.1894645708137997
Others_DataType,1999,filled,0,0.16493848884661172
Others_DataType,2000,filled,0,0.14358729437462933
Others_DataType,2001,filled,0,0.12499999999999996
Others_DataType,2002,filled,0,0.10881882041201547
Others_DataType,2003,filled,0,0.09473228540689985
Others_DataType,2004,filled,0,0.08246924442330586
Others_DataType,2005,filled,0,0.07179364718731467
Others_DataType,2006,filled,0,0.06249999999999998
Others_DataType,2007,appeared,1,1.0544094102060078
Others_DataType,2008,appeared,1,1.917916705999574
Others_DataType,2009,filled,0,1.6696434687629762
Others_DataType,2010,appeared,1,2.4535090622353035
Others_DataType,2011,filled,0,2.1359036961810887
Others_DataType,2012,appeared,1,2.85941216585672
Others_DataType,2013,appeared,1,3.489262871682358
Others_DataType,2014,filled,0,3.0375797584313284
Others_DataType,2015,filled,0,2.6443667697592974
Others_DataType,2016,appeared,1,3.3020549809755084
Others_DataType,2017,filled,0,2.874605823723001
Others_DataType,2018,filled,0,2.5024897190963777
Others_DataType,2019,appeared,1,3.178543834602111
Others_DataType,2020,appeared,1,3.76708312567429
Others_DataType,2021,appeared,1,4.279436337039077
Others_DataType,2022,appeared,1,4.72546571379927
Others_DataType,2023,appeared,1,5.113756838984476
Others_DataType,2024,appeared,1,5.451783896737343
Others_DataType,2025,filled,0,4.746053542273432
Others_Measure,1976,filled,0,0.0
Others_Measure,1977,filled,0,0.0
Others_Measure,1978,filled,0,0.0
Others_Measure,1979,filled,0,0.0
Others_Measure,1980,filled,0,0.0
Others_Measure,1981,filled,0,0.0
Others_Measure,1982,filled,0,0.0
Others_Measure,1983,filled,0,0.0
Others_Measure,1984,filled,0,0.0
Others_Measure,1985,filled,0,0.0
Others_Measure,1986,filled,0,0.0
Others_Measure,1987,filled,0,0.0
Others_Measure,1988,filled,0,0.0
Others_Measure,1989,filled,0,0.0
Others_Measure,1990,filled,0,0.0
Others_Measure,1991,filled,0,0.0
Others_Measure,1992,filled,0,0.0
Others_Measure,1993,filled,0,0.0
Others_Measure,1994,filled,0,0.0
Others_Measure,1995,filled,0,0.0
Others_Measure,1996,filled,0,0.0
Others_Measure,1997,appeared,1,1.0
Others_Measure,1998,appeared,1,1.8705505632961241
Others_Measure,1999,filled,0,1.6284088465513231
Others_Measure,2000,filled,0,1.417612238641646
Others_Measure,2001,filled,0,1.2341031328849645
Others_Measure,2002,appeared,1,2.0743491774985174
Others_Measure,2003,filled,0,1.8058258449441862
Others_Measure,2004,appeared,1,2.5720627065308603
Others_Measure,2005,filled,0,2.2391106380033943
Others_Measure,2006,filled,0,1.9492590271961987
Others_Measure,2007,appeared,1,2.696928544135706
Others_Measure,2008,appeared,1,3.3478126632667347
Others_Measure,2009,appeared,1,3.9144401998167533
Others_Measure,2010,filled,0,3.4077181209394674
Others_Measure,2011,filled,0,2.966590929738263
Others_Measure,2012,appeared,1,3.5825674049528176
Others_Measure,2013,appeared,1,4.11880607242801
Others_Measure,2014,appeared,1,4.5856289464597
Others_Measure,2015,appeared,1,4.992021862407504
Others_Measure,2016,appeared,1,5.345807444305419
Others_Measure,2017,filled,0,4.653795681912696
Others_Measure,2018,appeared,1,5.051364452354167
Others_Measure,2019,appeared,1,5.397468169410938
Others_Measure,2020,appeared,1,5.698768955253592
Others_Measure,2021,appeared,1,5.961066524090479
Others_Measure,2022,appeared,1,6.189409820392635
Others_Measure,2023,appeared,1,6.388194205613371
Others_Measure,2024,appeared,1,6.5612460641417565
Others_Measure,2025,filled,0,5.711896457063084
Others_RqType,1976,filled,0,0.0
Others_RqType,1977,filled,0,0.0
Others_RqType,1978,filled,0,0.0
Others_RqType,1979,filled,0,0.0
Others_RqType,1980,filled,0,0.0
Others_RqType,1981,filled,0,0.0
Others_RqType,1982,filled,0,0.0
Others_RqType,1983,filled,0,0.0
Others_RqType,1984,filled,0,0.0
Others_RqType,1985,filled,0,0.0
Others_RqType,1986,filled,0,0.0
Others_RqType,1987,filled,0,0.0
Others_RqType,1988,filled,0,0.0
Others_RqType,1989,filled,0,0.0
Others_RqType,1990,filled,0,0.0
Others_RqType,1991,filled,0,0.0
Others_RqType,1992,filled,0,0.0
Others_RqType,1993,filled,0,0.0
Others_RqType,1994,filled,0,0.0
Others_RqType,1995,filled,0,0.0
Others_RqType,1996,filled,0,0.0
Others_RqType,1997,filled,0,0.0
Others_RqType,1998,filled,0,0.0
Others_RqType,1999,filled,0,0.0
Others_RqType,2000,filled,0,0.0
Others_RqType,2001,filled,0,0.0
Others_RqType,2002,filled,0,0.0
Others_RqType,2003,filled,0,0.0
Others_RqType,2004,filled,0,0.0
Others_RqType,2005,filled,0,0.0
Others_RqType,2006,filled,0,0.0
Others_RqType,2007,filled,0,0.0
Others_RqType,2008,filled,0,0.0
Others_RqType,2009,filled,0,0.0
Others_RqType,2010,filled,0,0.0
Others_RqType,2011,filled,0,0.0
Others_RqType,2012,appeared,1,1.0
Others_RqType,2013,filled,0,0.8705505632961241
Others_RqType,2014,filled,0,0.757858283255199
Others_RqType,2015,filled,0,0.6597539553864471
Others_RqType,2016,filled,0,0.5743491774985174
Others_RqType,2017,filled,0,0.49999999999999994
Others_RqType,2018,filled,0,0.435275281648062
Others_RqType,2019,filled,0,0.37892914162759944
Others_RqType,2020,filled,0,0.3298769776932235
Others_RqType,2021,filled,0,0.28717458874925866
Others_RqType,2022,filled,0,0.24999999999999992
Others_RqType,2023,filled,0,0.21763764082403095
Others_RqType,2024,filled,0,0.1894645708137997
Others_RqType,2025,filled,0,0.16493848884661172
Panel/Longitudinal Surveys,1976,filled,0,0.0
Panel/Longitudinal Surveys,1977,filled,0,0.0
Panel/Longitudinal Surveys,1978,filled,0,0.0
Panel/Longitudinal Surveys,1979,filled,0,0.0
Panel/Longitudinal Surveys,1980,filled,0,0.0
Panel/Longitudinal Surveys,1981,filled,0,0.0
Panel/Longitudinal Surveys,1982,filled,0,0.0
Panel/Longitudinal Surveys,1983,filled,0,0.0
Panel/Longitudinal Surveys,1984,filled,0,0.0
Panel/Longitudinal Surveys,1985,filled,0,0.0
Panel/Longitudinal Surveys,1986,filled,0,0.0
Panel/Longitudinal Surveys,1987,filled,0,0.0
Panel/Longitudinal Surveys,1988,filled,0,0.0
Panel/Longitudinal Surveys,1989,filled,0,0.0
Panel/Longitudinal Surveys,1990,appeared,1,1.0
Panel/Longitudinal Surveys,1991,filled,0,0.8705505632961241
Panel/Longitudinal Surveys,1992,appeared,1,1.757858283255199
Panel/Longitudinal Surveys,1993,filled,0,1.5303045186825712
Panel/Longitudinal Surveys,1994,filled,0,1.3322074607537164
Panel/Longitudinal Surveys,1995,filled,0,1.159753955386447
Panel/Longitudinal Surveys,1996,appeared,1,2.0096244591465795
Panel/Longitudinal Surveys,1997,filled,0,1.7494797049237236
Panel/Longitudinal Surveys,1998,filled,0,1.5230105425964846
Panel/Longitudinal Surveys,1999,filled,0,1.3258576857633053
Panel/Longitudinal Surveys,2000,filled,0,1.154226155191741
Panel/Longitudinal Surveys,2001,filled,0,1.0048122295732898
Panel/Longitudinal Surveys,2002,appeared,1,1.874739852461862
Panel/Longitudinal Surveys,2003,appeared,1,2.6320558345943663
Panel/Longitudinal Surveys,2004,appeared,1,3.2913376894329756
Panel/Longitudinal Surveys,2005,appeared,1,3.8652758795336406
Panel/Longitudinal Surveys,2006,appeared,1,4.364918094222933
Panel/Longitudinal Surveys,2007,appeared,1,4.799881905667219
Panel/Longitudinal Surveys,2008,appeared,1,5.178539896733471
Panel/Longitudinal Surveys,2009,appeared,1,5.508180824152776
Panel/Longitudinal Surveys,2010,appeared,1,5.795149919203108
Panel/Longitudinal Surveys,2011,appeared,1,6.044971026547754
Panel/Longitudinal Surveys,2012,appeared,1,6.2624529322698965
Panel/Longitudinal Surveys,2013,appeared,1,6.451781927803022
Panel/Longitudinal Surveys,2014,appeared,1,6.616602391512675
Panel/Longitudinal Surveys,2015,appeared,1,6.7600869390378415
Panel/Longitudinal Surveys,2016,appeared,1,6.8849974927101645
Panel/Longitudinal Surveys,2017,appeared,1,6.993738445571236
Panel/Longitudinal Surveys,2018,appeared,1,7.088402943337799
Panel/Longitudinal Surveys,2019,appeared,1,7.170813175192626
Panel/Longitudinal Surveys,2020,appeared,1,7.242555448955208
Panel/Longitudinal Surveys,2021,appeared,1,7.3050107257913695
Panel/Longitudinal Surveys,2022,appeared,1,7.359381202221905
Panel/Longitudinal Surveys,2023,appeared,1,7.406713451105187
Panel/Longitudinal Surveys,2024,appeared,1,7.4479185670326
Panel/Longitudinal Surveys,2025,filled,0,6.483789703913891
Perceptions of Mobility and Attitudes,1976,filled,0,0.0
Perceptions of Mobility and Attitudes,1977,filled,0,0.0
Perceptions of Mobility and Attitudes,1978,filled,0,0.0
Perceptions of Mobility and Attitudes,1979,filled,0,0.0
Perceptions of Mobility and Attitudes,1980,filled,0,0.0
Perceptions of Mobility and Attitudes,1981,filled,0,0.0
Perceptions of Mobility and Attitudes,1982,filled,0,0.0
Perceptions of Mobility and Attitudes,1983,filled,0,0.0
Perceptions of Mobility and Attitudes,1984,filled,0,0.0
Perceptions of Mobility and Attitudes,1985,filled,0,0.0
Perceptions of Mobility and Attitudes,1986,filled,0,0.0
Perceptions of Mobility and Attitudes,1987,filled,0,0.0
Perceptions of Mobility and Attitudes,1988,filled,0,0.0
Perceptions of Mobility and Attitudes,1989,filled,0,0.0
Perceptions of Mobility and Attitudes,1990,filled,0,0.0
Perceptions of Mobility and Attitudes,1991,filled,0,0.0
Perceptions of Mobility and Attitudes,1992,filled,0,0.0
Perceptions of Mobility and Attitudes,1993,filled,0,0.0
Perceptions of Mobility and Attitudes,1994,filled,0,0.0
Perceptions of Mobility and Attitudes,1995,filled,0,0.0
Perceptions of Mobility and Attitudes,1996,filled,0,0.0
Perceptions of Mobility and Attitudes,1997,filled,0,0.0
Perceptions of Mobility and Attitudes,1998,filled,0,0.0
Perceptions of Mobility and Attitudes,1999,filled,0,0.0
Perceptions of Mobility and Attitudes,2000,filled,0,0.0
Perceptions of Mobility and Attitudes,2001,filled,0,0.0
Perceptions of Mobility and Attitudes,2002,filled,0,0.0
Perceptions of Mobility and Attitudes,2003,filled,0,0.0
Perceptions of Mobility and Attitudes,2004,filled,0,0.0
Perceptions of Mobility and Attitudes,2005,filled,0,0.0
Perceptions of Mobility and Attitudes,2006,filled,0,0.0
Perceptions of Mobility and Attitudes,2007,filled,0,0.0
Perceptions of Mobility and Attitudes,2008,filled,0,0.0
Perceptions of Mobility and Attitudes,2009,filled,0,0.0
Perceptions of Mobility and Attitudes,2010,filled,0,0.0
Perceptions of Mobility and Attitudes,2011,filled,0,0.0
Perceptions of Mobility and Attitudes,2012,appeared,1,1.0
Perceptions of Mobility and Attitudes,2013,filled,0,0.8705505632961241
Perceptions of Mobility and Attitudes,2014,filled,0,0.757858283255199
Perceptions of Mobility and Attitudes,2015,appeared,1,1.659753955386447
Perceptions of Mobility and Attitudes,2016,filled,0,1.4448997407946416
Perceptions of Mobility and Attitudes,2017,filled,0,1.257858283255199
